date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:49:46	43325/43325	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:44%20GMT	https://leonardhinganescu.com/ana-rasanu	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/ana-rasanu.html	(from https://leonardhinganescu.com/people)
19:49:46	1144/1144	---M--	200	added ('OK')	image/jpeg	etag:50ded6f4b32496e31eefe82dbf1ff6d5	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/1676594a-02fb-460d-ac31-3ed460b57e6d_rwc_0x0x1000x781x32.jpg?h=9f59953e6233106621c144023f7a567f	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/1676594a-02fb-460d-ac31-3ed460b57e6d_rwc_0x0x1000x781x32ca8e.jpg	(from https://leonardhinganescu.com/people)
19:49:46	46831/46831	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:45%20GMT	https://leonardhinganescu.com/demetra-andrei	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/demetra-andrei.html	(from https://leonardhinganescu.com/people)
19:49:47	1169/1169	---M--	200	added ('OK')	image/jpeg	etag:e32db9e8e4a774708f11144542aca3e3	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/b8eddfdf-950b-46d5-9620-739bedb4ad52_rwc_0x0x1000x781x32.jpg?h=9967a2bd64cc29005eff5c38c8cabec1	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/b8eddfdf-950b-46d5-9620-739bedb4ad52_rwc_0x0x1000x781x325421.jpg	(from https://leonardhinganescu.com/people)
19:49:47	45532/45532	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:45%20GMT	https://leonardhinganescu.com/ana-maria-calina	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/ana-maria-calina.html	(from https://leonardhinganescu.com/people)
19:49:47	1007/1007	---M--	200	added ('OK')	image/jpeg	etag:2fe055aeb88d65bcf078406a8b5ce144	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/b299f49a-08ff-4f5f-bddc-34c753fd4983_rwc_0x0x1000x781x32.jpg?h=248511bbe95b8cfaac0f78c845ec56c9	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/b299f49a-08ff-4f5f-bddc-34c753fd4983_rwc_0x0x1000x781x32f675.jpg	(from https://leonardhinganescu.com/people)
19:49:47	43241/43241	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:46%20GMT	https://leonardhinganescu.com/carmen-andreea-cristudor	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/carmen-andreea-cristudor.html	(from https://leonardhinganescu.com/people)
19:49:48	1254/1254	---M--	200	added ('OK')	image/jpeg	etag:74966ec12663b5fe559a626506c45df6	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/7233f217-6ec5-4396-b759-a44d98b4bb1b_rwc_0x0x1000x781x32.jpg?h=c94533ccbeda7beb9b53f5463e2a03c1	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/7233f217-6ec5-4396-b759-a44d98b4bb1b_rwc_0x0x1000x781x32b0f3.jpg	(from https://leonardhinganescu.com/people)
19:49:48	43217/43217	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:46%20GMT	https://leonardhinganescu.com/emanuela-ionetic	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/emanuela-ionetic.html	(from https://leonardhinganescu.com/people)
19:49:48	1006/1006	---M--	200	added ('OK')	image/jpeg	etag:f954cf0382e1513c67fc2f68a4fd1229	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/8e8d1783-d165-4773-9564-65dbe6cdef6e_rwc_0x0x1000x781x32.jpg?h=04209123b8ab87a369dcb3816b37f170	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/8e8d1783-d165-4773-9564-65dbe6cdef6e_rwc_0x0x1000x781x3236e4.jpg	(from https://leonardhinganescu.com/people)
19:49:48	43576/43576	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:47%20GMT	https://leonardhinganescu.com/cristiana-mircea	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/cristiana-mircea.html	(from https://leonardhinganescu.com/people)
19:49:49	1244/1244	---M--	200	added ('OK')	image/jpeg	etag:a2b1b62595fe3c951eb55b8b5d4cf730	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/452d4ec9-ab08-480d-bc74-b0f4582b0b1a_rwc_0x0x1000x781x32.jpg?h=aa42b66d2f82273f5d87166462858133	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/452d4ec9-ab08-480d-bc74-b0f4582b0b1a_rwc_0x0x1000x781x32e207.jpg	(from https://leonardhinganescu.com/people)
19:49:49	48386/48386	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:47%20GMT	https://leonardhinganescu.com/ramona-tacu-1	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/ramona-tacu-1.html	(from https://leonardhinganescu.com/people)
19:49:49	986/986	---M--	200	added ('OK')	image/jpeg	etag:67768a55263323be5b2004a994c138aa	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/71e9b9e8-97ec-41d4-83bf-566807b90952_rwc_0x0x1000x781x32.jpg?h=439382f54a1507a8c6c728e2134e3dae	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/71e9b9e8-97ec-41d4-83bf-566807b90952_rwc_0x0x1000x781x320c49.jpg	(from https://leonardhinganescu.com/people)
19:49:49	41826/41826	---M--	200	added ('OK')	text/css	etag:73fcd2fdade832922142a83406c97534	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/a79f919305b8e742ccd7c53509dfd7261709900467.css?h=d0dc70d75ad0069b28a7f43507eb485b	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/a79f919305b8e742ccd7c53509dfd726170990046799f2.css	(from https://leonardhinganescu.com/real-estate)
19:49:50	84482/84482	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:48%20GMT	https://leonardhinganescu.com/dimitrie-cantemir-2b	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/dimitrie-cantemir-2b.html	(from https://leonardhinganescu.com/real-estate)
19:49:50	1454/1454	---M--	200	added ('OK')	image/jpeg	etag:780a641b060aa81c9eebc8792ecf1111	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/48d76fb1-0181-4d59-8f40-a303ce238a8c_rwc_0x0x2877x2250x32.jpg?h=218b6777634fe03ae983db0d88a28708	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/48d76fb1-0181-4d59-8f40-a303ce238a8c_rwc_0x0x2877x2250x3207e6.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:50	100202/100202	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:48%20GMT	https://leonardhinganescu.com/cosmopolis-m1	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/cosmopolis-m1.html	(from https://leonardhinganescu.com/real-estate)
19:49:50	1481/1481	---M--	200	added ('OK')	image/jpeg	etag:8786c3660d05f145ed66c22659f44d68	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/2370488d-2284-4db4-bd3c-efaa3fff785c_rwc_0x0x2877x2249x32.jpg?h=3dbd84195963abbab69bbfc9906527a1	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/2370488d-2284-4db4-bd3c-efaa3fff785c_rwc_0x0x2877x2249x320a17.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:50	60677/60677	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:49%20GMT	https://leonardhinganescu.com/sunny-studio	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/sunny-studio.html	(from https://leonardhinganescu.com/real-estate)
19:49:51	1432/1432	---M--	200	added ('OK')	image/jpeg	etag:9c87fb94e8d2d5262a021e07e91072a8	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/1dfe786a-2db1-4cb4-b3b9-6a35526140e6_rwc_0x0x2877x2249x32.jpg?h=c0f2035a483283f3786e9a0dda6db433	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/1dfe786a-2db1-4cb4-b3b9-6a35526140e6_rwc_0x0x2877x2249x3232a3.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:51	86440/86440	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:49%20GMT	https://leonardhinganescu.com/ela-controceni	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/ela-controceni.html	(from https://leonardhinganescu.com/real-estate)
19:49:51	1275/1275	---M--	200	added ('OK')	image/jpeg	etag:35ef54b032050d01ce9b5be33a7c3137	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/7e71a41e-7fdf-4d0d-aea2-2562de53b85a_rwc_0x0x2877x2249x32.jpg?h=591faea20f79bc17e7220e999d5527dc	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/7e71a41e-7fdf-4d0d-aea2-2562de53b85a_rwc_0x0x2877x2249x32be7d.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:51	56753/56753	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:50%20GMT	https://leonardhinganescu.com/secret-vintage-place	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/secret-vintage-place.html	(from https://leonardhinganescu.com/real-estate)
19:49:52	1339/1339	---M--	200	added ('OK')	image/jpeg	etag:ab03ea43e6f2ba5e23b64a23337b02a2	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/7a2be045-62ea-48aa-8a4f-ddb2f66fb3cc_rwc_0x0x2877x2249x32.jpg?h=0116a55ebdd4ffd61108aa804de12180	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/7a2be045-62ea-48aa-8a4f-ddb2f66fb3cc_rwc_0x0x2877x2249x329a13.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:52	60652/60652	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:50%20GMT	https://leonardhinganescu.com/luxury-studio	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/luxury-studio.html	(from https://leonardhinganescu.com/real-estate)
19:49:52	1314/1314	---M--	200	added ('OK')	image/jpeg	etag:340c0b3d7f6a5cb8bfd38a5f45d5f7c7	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/55504f60-4fb1-4d77-b6f6-e9d588d60768_rwc_0x0x2876x2249x32.jpg?h=2701186711dcca8cf8a80f6764321b86	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/55504f60-4fb1-4d77-b6f6-e9d588d60768_rwc_0x0x2876x2249x32501f.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:52	84456/84456	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:51%20GMT	https://leonardhinganescu.com/tomesti-10a	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/tomesti-10a.html	(from https://leonardhinganescu.com/real-estate)
19:49:53	1340/1340	---M--	200	added ('OK')	image/jpeg	etag:e3b7fcbb221d2eeab079dd926ac3431f	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/a87d82b8-6e7f-4d85-ab0f-a3ae2b2dc9df_rwc_0x0x2877x2249x32.jpg?h=4c1f39691cde335e398619a8bffa45cf	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/a87d82b8-6e7f-4d85-ab0f-a3ae2b2dc9df_rwc_0x0x2877x2249x32160b.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:53	72452/72452	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:51%20GMT	https://leonardhinganescu.com/house-of-a-famous-poet	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/house-of-a-famous-poet.html	(from https://leonardhinganescu.com/real-estate)
19:49:53	1417/1417	---M--	200	added ('OK')	image/jpeg	etag:c8ed236fbf655e39ba74f1b00ede1113	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/4523b6cf-42f3-406b-b79e-d295972624b1_rwc_0x0x2877x2249x32.jpg?h=8ad5b5738de5790abf06ba81c1682c71	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/4523b6cf-42f3-406b-b79e-d295972624b1_rwc_0x0x2877x2249x32171b.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:53	60644/60644	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:52%20GMT	https://leonardhinganescu.com/romulus-38	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/romulus-38.html	(from https://leonardhinganescu.com/real-estate)
19:49:54	1442/1442	---M--	200	added ('OK')	image/jpeg	etag:3ef257f3d1df380c52706a8ff829b6f3	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/deab2bde-ab6f-4f3e-82f3-879b6ea3d2f7_rwc_0x0x2877x2249x32.jpg?h=a98fabd918c7aefe089d87a0faa945b5	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/deab2bde-ab6f-4f3e-82f3-879b6ea3d2f7_rwc_0x0x2877x2249x32dfc2.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:54	69086/69086	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:52%20GMT	https://leonardhinganescu.com/nicolae-balcescu-33	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/nicolae-balcescu-33.html	(from https://leonardhinganescu.com/real-estate)
19:49:54	1327/1327	---M--	200	added ('OK')	image/jpeg	etag:8a351b61ef7493186cbf0a42ec5ea0b0	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/67e21ce4-92a6-4109-8ebe-a479a0424107_rwc_0x0x2877x2249x32.jpg?h=c4b74f63510dc00f92832f1660b8e5a2	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/67e21ce4-92a6-4109-8ebe-a479a0424107_rwc_0x0x2877x2249x326e30.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:54	50540/50540	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:53%20GMT	https://leonardhinganescu.com/urban-7-residence	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/urban-7-residence.html	(from https://leonardhinganescu.com/real-estate)
19:49:54	1248/1248	---M--	200	added ('OK')	image/jpeg	etag:74a2c39357d23bfdf43f175e8ffb7417	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/40b7064c-38f3-4aca-8748-cf9203fb8d3b_rwc_0x0x2877x2249x32.jpg?h=1cfc19cd3e898cfcd5c15832dcd2f8e9	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/40b7064c-38f3-4aca-8748-cf9203fb8d3b_rwc_0x0x2877x2249x32b708.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:55	70598/70598	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:53%20GMT	https://leonardhinganescu.com/i-c-bratianu-44b	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/i-c-bratianu-44b.html	(from https://leonardhinganescu.com/real-estate)
19:49:55	1394/1394	---M--	200	added ('OK')	image/jpeg	etag:eb06f782f19dd4cd2aa2d34084b003d0	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/076e8752-d1e8-4c26-8ae6-f90c830db341_rwc_0x0x2877x2250x32.jpg?h=79a5be0325e13e8f6c043889fe42c648	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/076e8752-d1e8-4c26-8ae6-f90c830db341_rwc_0x0x2877x2250x324e49.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:55	96601/96601	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:54%20GMT	https://leonardhinganescu.com/green-forest-village	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/green-forest-village.html	(from https://leonardhinganescu.com/real-estate)
19:49:55	1337/1337	---M--	200	added ('OK')	image/jpeg	etag:2d8d6dcc3373e24347e12c10da084511	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/a62fca39-4956-4716-b2df-94dccd2fbeb8_rwc_0x0x2877x2249x32.jpg?h=4158552d35b652550ad1354b330ea309	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/a62fca39-4956-4716-b2df-94dccd2fbeb8_rwc_0x0x2877x2249x322850.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:56	64710/64710	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:54%20GMT	https://leonardhinganescu.com/bucovina-1	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/bucovina-1.html	(from https://leonardhinganescu.com/real-estate)
19:49:56	1291/1291	---M--	200	added ('OK')	image/jpeg	etag:6cf5b1e8c067dce089224c44e9f4640f	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/478b3e75-2412-4fc2-bf3c-679a3dc7cd30_rwc_0x0x2877x2249x32.jpg?h=06fc979e67f59435a7517c024341fbf9	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/478b3e75-2412-4fc2-bf3c-679a3dc7cd30_rwc_0x0x2877x2249x32b448.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:56	75857/75857	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:55%20GMT	https://leonardhinganescu.com/unirii-35	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/unirii-35.html	(from https://leonardhinganescu.com/real-estate)
19:49:56	1225/1225	---M--	200	added ('OK')	image/jpeg	etag:292f825dc21761145f56dcbed554596d	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/75827988-1539-48ed-9cbb-e36e00da191e_rwc_0x0x2877x2250x32.jpg?h=8fa3c06b0a564fd6e3af01f4660fbc62	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/75827988-1539-48ed-9cbb-e36e00da191e_rwc_0x0x2877x2250x326be0.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:56	70056/70056	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:55%20GMT	https://leonardhinganescu.com/eugeniu-carada-5	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/eugeniu-carada-5.html	(from https://leonardhinganescu.com/real-estate)
19:49:57	1247/1247	---M--	200	added ('OK')	image/jpeg	etag:1bc7490df5691864b2e2ba80ef87f97e	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/1ae630d8-19ce-44cb-83d9-c37956c6a161_rwc_0x0x2877x2249x32.jpg?h=5d2ab0a135afafb5393b3a149f920f19	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/1ae630d8-19ce-44cb-83d9-c37956c6a161_rwc_0x0x2877x2249x3262aa.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:57	64691/64691	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:55%20GMT	https://leonardhinganescu.com/bucovina-2	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/bucovina-2.html	(from https://leonardhinganescu.com/real-estate)
19:49:57	1332/1332	---M--	200	added ('OK')	image/jpeg	etag:a449e440341c5b946e9b6ae580682cac	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/ceb5521d-336a-496c-8e3e-f6756ef1d051_rwc_0x0x2877x2249x32.jpg?h=1cb90722343930e1c138d8a89ad65e62	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/ceb5521d-336a-496c-8e3e-f6756ef1d051_rwc_0x0x2877x2249x321dba.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:57	72427/72427	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:56%20GMT	https://leonardhinganescu.com/bratianu-44	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/bratianu-44.html	(from https://leonardhinganescu.com/real-estate)
19:49:58	1373/1373	---M--	200	added ('OK')	image/jpeg	etag:af0f3b6d3b54b48cafd9575734686a31	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/f056d886-3437-4db3-bb96-5c65c483cfb2_rwc_0x0x2877x2249x32.jpg?h=b572fd5a4ff7c88a5cab72014bd8593b	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/f056d886-3437-4db3-bb96-5c65c483cfb2_rwc_0x0x2877x2249x322bf1.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:58	60625/60625	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:56%20GMT	https://leonardhinganescu.com/traian-popovici-79-91	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/traian-popovici-79-91.html	(from https://leonardhinganescu.com/real-estate)
19:49:58	1328/1328	---M--	200	added ('OK')	image/jpeg	etag:c640f3af62aeb1208b4070ba6f226334	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/d1a99653-8f6e-4751-9046-54eb697afc4f_rwc_0x0x2877x2249x32.jpg?h=4e54b15e5e55fc8878cf8662c0edf8e5	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/d1a99653-8f6e-4751-9046-54eb697afc4f_rwc_0x0x2877x2249x323506.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:58	72378/72378	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:57%20GMT	https://leonardhinganescu.com/intrarea-doctor-iacob-felix-9	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/intrarea-doctor-iacob-felix-9.html	(from https://leonardhinganescu.com/real-estate)
19:49:59	1428/1428	---M--	200	added ('OK')	image/jpeg	etag:fdd52f8f02ce17ff663f7918313fbef6	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/c55c1d06-0b00-4264-929f-d6483071dc20_rwc_0x0x2877x2249x32.jpg?h=b175d4891c407fd8a4bfcda67ada9cf3	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/c55c1d06-0b00-4264-929f-d6483071dc20_rwc_0x0x2877x2249x32acd5.jpg	(from https://leonardhinganescu.com/real-estate)
19:49:59	48878/48878	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202024%2016:49:57%20GMT	https://leonardhinganescu.com/medusa-hils	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/leonardhinganescu.com/medusa-hils.html	(from https://leonardhinganescu.com/real-estate)
19:49:59	1373/1373	---M--	200	added ('OK')	image/jpeg	etag:74893bfd691a25417c26719c42460e50	https://cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/cc82596b-900b-4a08-b80d-efea1b4936cb_rwc_0x0x2877x2249x32.jpg?h=d90b2d985ba643201ddb8eb770e6fc63	D:/Site%20foto/leonardhinganescu.com/Saved%20Site/leonardhinganescu.com/cdn.myportfolio.com/2b2f4de4-9fb2-4f11-a777-608d9e455175/cc82596b-900b-4a08-b80d-efea1b4936cb_rwc_0x0x2877x2249x328fdc.jpg	(from https://leonardhinganescu.com/real-estate)
